timestamp,solexs_flux
2024-01-01 05:07:29,1.011806981771412e-07
2024-01-01 05:07:30,8.637927772010041e-08
2024-01-01 05:07:31,1.109974114780147e-07
2024-01-01 05:07:32,9.843992939019062e-08
2024-01-01 05:07:33,1.0461856256712547e-07
2024-01-01 05:07:34,9.655708777497961e-08
2024-01-01 05:07:35,1.084772932575359e-07
2024-01-01 05:07:36,9.383704734452326e-08
2024-01-01 05:07:37,9.594495420869741e-08
2024-01-01 05:07:38,1.0944357217486578e-07
2024-01-01 05:07:39,1.0892242193058447e-07
2024-01-01 05:07:40,9.676437837966808e-08
2024-01-01 05:07:41,1.0487176744688422e-07
2024-01-01 05:07:42,1.0684777363417099e-07
2024-01-01 05:07:43,9.342392980877788e-08
2024-01-01 05:07:44,1.0596269139441746e-07
2024-01-01 05:07:45,9.286431079890745e-08
2024-01-01 05:07:46,1.1415436518209353e-07
2024-01-01 05:07:47,8.447695615560387e-08
2024-01-01 05:07:48,1.0645601697630135e-07
2024-01-01 05:07:49,1.0473471913007392e-07
2024-01-01 05:07:50,1.0853969834758113e-07
2024-01-01 05:07:51,1.0433047277197543e-07
2024-01-01 05:07:52,1.0979605845268475e-07
2024-01-01 05:07:53,9.298562783482661e-08
2024-01-01 05:07:54,1.086254254680854e-07
2024-01-01 05:07:55,1.024448961251742e-07
2024-01-01 05:07:56,9.676160160784147e-08
2024-01-01 05:07:57,8.438135505922042e-08
2024-01-01 05:07:58,8.837901134076967e-08
2024-01-01 05:07:59,8.028508919019259e-08
2024-01-01 05:08:00,9.314736195751579e-08
2024-01-01 05:08:01,1.0321509237690963e-07
2024-01-01 05:08:02,1.027398598507e-07
2024-01-01 05:08:03,9.89330526193802e-08
2024-01-01 05:08:04,8.15139741974738e-08
2024-01-01 05:08:05,9.635735496861539e-08
2024-01-01 05:08:06,8.292762149461114e-08
2024-01-01 05:08:07,1.0401997359582068e-07
2024-01-01 05:08:08,1.1399669382153247e-07
2024-01-01 05:08:09,9.357418396246643e-08
2024-01-01 05:08:10,9.769640841930745e-08
2024-01-01 05:08:11,9.208439720343484e-08
2024-01-01 05:08:12,8.742134564783755e-08
2024-01-01 05:08:13,9.478024466935906e-08
2024-01-01 05:08:14,1.012492700339268e-07
2024-01-01 05:08:15,7.1899909272419e-08
2024-01-01 05:08:16,8.822858538889121e-08
2024-01-01 05:08:17,9.990728149429943e-08
2024-01-01 05:08:18,8.319438476534149e-08
2024-01-01 05:08:19,1.1554628843035708e-07
2024-01-01 05:08:20,9.140792392469075e-08
2024-01-01 05:08:21,9.307892053745186e-08
2024-01-01 05:08:22,1.0982262463521251e-07
2024-01-01 05:08:23,1.0252532949404802e-07
2024-01-01 05:08:24,9.807411834861572e-08
2024-01-01 05:08:25,8.288083083582664e-08
2024-01-01 05:08:26,1.0177751112629387e-07
2024-01-01 05:08:27,1.1318347052219911e-07
2024-01-01 05:08:28,9.8289776496202e-08
2024-01-01 05:08:29,8.49609653676322e-08
2024-01-01 05:08:30,9.959180755891581e-08
2024-01-01 05:08:31,1.0193640181938745e-07
2024-01-01 05:08:32,1.16213201768428e-07
2024-01-01 05:08:33,9.438379178719909e-08
2024-01-01 05:08:34,8.481593768825778e-08
2024-01-01 05:08:35,9.73368515666322e-08
2024-01-01 05:08:36,1.10340934428633e-07
2024-01-01 05:08:37,1.0024198913739138e-07
2024-01-01 05:08:38,8.403325699138028e-08
2024-01-01 05:08:39,8.829193135890976e-08
2024-01-01 05:08:40,1.014298775097512e-07
2024-01-01 05:08:41,1.1172796961580574e-07
2024-01-01 05:08:42,1.0132421109250878e-07
2024-01-01 05:08:43,1.0705573195207629e-07
2024-01-01 05:08:44,1.0107864272738041e-07
2024-01-01 05:08:45,1.059563636413149e-07
2024-01-01 05:08:46,9.277814893475176e-08
2024-01-01 05:08:47,1.1284687493980028e-07
2024-01-01 05:08:48,9.825034047845195e-08
2024-01-01 05:08:49,9.862221992441548e-08
2024-01-01 05:08:50,8.55529275380744e-08
2024-01-01 05:08:51,8.538108212662037e-08
2024-01-01 05:08:52,9.497146041022119e-08
2024-01-01 05:08:53,1.210261377366569e-07
2024-01-01 05:08:54,9.824249333299831e-08
2024-01-01 05:08:55,9.778190263442131e-08
2024-01-01 05:08:56,8.623263360377371e-08
2024-01-01 05:08:57,9.809630852988422e-08
2024-01-01 05:08:58,8.499158091476874e-08
2024-01-01 05:08:59,1.253908215708079e-07
2024-01-01 05:09:00,8.485251926652784e-08
2024-01-01 05:09:01,1.1093768143251558e-07
2024-01-01 05:09:02,1.0718455923200091e-07
2024-01-01 05:09:03,1.1752062832714723e-07
2024-01-01 05:09:04,1.1818710763341345e-07
2024-01-01 05:09:05,8.702194166711245e-08
2024-01-01 05:09:06,1.0150235452131248e-07
2024-01-01 05:09:07,9.823745325600266e-08
2024-01-01 05:09:08,9.805180717075183e-08
2024-01-01 05:09:09,9.081509813802696e-08
2024-01-01 05:09:10,1.0024653777116094e-07
2024-01-01 05:09:11,1.0527271664803184e-07
2024-01-01 05:09:12,8.74789277929658e-08
2024-01-01 05:09:13,9.871496777765898e-08
2024-01-01 05:09:14,9.892630938164449e-08
2024-01-01 05:09:15,1.1070700984118657e-07
2024-01-01 05:09:16,1.0202809574302273e-07
2024-01-01 05:09:17,1.1984463154671144e-07
2024-01-01 05:09:18,9.280556626792837e-08
2024-01-01 05:09:19,8.942543105204962e-08
2024-01-01 05:09:20,1.203978682483203e-07
2024-01-01 05:09:21,1.0231851654753109e-07
2024-01-01 05:09:22,8.591290274945316e-08
2024-01-01 05:09:23,8.553729039322237e-08
2024-01-01 05:09:24,8.572382764009888e-08
2024-01-01 05:09:25,9.99012003553272e-08
2024-01-01 05:09:26,9.559835302458443e-08
2024-01-01 05:09:27,1.026463151603771e-07
2024-01-01 05:09:28,9.535266820722026e-08
2024-01-01 05:09:29,8.618728813353066e-08
2024-01-01 05:09:30,9.97221128329051e-08
2024-01-01 05:09:31,9.501199398552103e-08
2024-01-01 05:09:32,1.1925889378482804e-07
2024-01-01 05:09:33,1.0587177017949994e-07
2024-01-01 05:09:34,1.1027772066740796e-07
2024-01-01 05:09:35,9.544927958856213e-08
2024-01-01 05:09:36,1.0682971914920482e-07
2024-01-01 05:09:37,9.646589327274358e-08
2024-01-01 05:09:38,1.1619079421174685e-07
2024-01-01 05:09:39,1.0830064320692249e-07
2024-01-01 05:09:40,1.069450087472363e-07
2024-01-01 05:09:41,9.699604762208732e-08
2024-01-01 05:09:42,9.75714569786547e-08
2024-01-01 05:09:43,1.0428499318840395e-07
2024-01-01 05:09:44,8.452074546113479e-08
2024-01-01 05:09:45,1.235899920065682e-07
2024-01-01 05:09:46,9.196639211713883e-08
2024-01-01 05:09:47,1.0863300680656137e-07
2024-01-01 05:09:48,9.963092577283827e-08
2024-01-01 05:09:49,9.074779219149096e-08
2024-01-01 05:09:50,1.0705495324100384e-07
2024-01-01 05:09:51,1.0206175584161785e-07
2024-01-01 05:09:52,8.118056160297501e-08
2024-01-01 05:09:53,1.0058575059232252e-07
2024-01-01 05:09:54,1.1285561456923686e-07
2024-01-01 05:09:55,1.0502646516122629e-07
2024-01-01 05:09:56,1.0615476701420942e-07
2024-01-01 05:09:57,9.425122437699358e-08
2024-01-01 05:09:58,1.0372030501785495e-07
2024-01-01 05:09:59,1.1348580871035304e-07
2024-01-01 05:10:00,9.252247302647885e-08
2024-01-01 05:10:01,1.0162565147684055e-07
2024-01-01 05:10:02,9.297085602714122e-08
2024-01-01 05:10:03,9.818704106450034e-08
2024-01-01 05:10:04,9.813900367487296e-08
2024-01-01 05:10:05,9.483646703720139e-08
2024-01-01 05:10:06,8.492100075845901e-08
2024-01-01 05:10:07,1.0309087531733495e-07
2024-01-01 05:10:08,1.0509183806831957e-07
2024-01-01 05:10:09,1.010265352366722e-07
2024-01-01 05:10:10,1.024862705687756e-07
2024-01-01 05:10:11,9.499890543161978e-08
2024-01-01 05:10:12,1.1333819595593763e-07
2024-01-01 05:10:13,1.0921388039870106e-07
2024-01-01 05:10:14,7.836705638111433e-08
2024-01-01 05:10:15,1.059577363795755e-07
2024-01-01 05:10:16,8.399273111094115e-08
2024-01-01 05:10:17,1.0333029598533054e-07
2024-01-01 05:10:18,1.0088238521695702e-07
2024-01-01 05:10:19,9.369700271114337e-08
2024-01-01 05:10:20,1.1115150566579083e-07
2024-01-01 05:10:21,9.977629672869347e-08
2024-01-01 05:10:22,8.961506445647531e-08
2024-01-01 05:10:23,1.0188850822478135e-07
2024-01-01 05:10:24,1.1737201055173377e-07
2024-01-01 05:10:25,1.0305003505129765e-07
2024-01-01 05:10:26,9.57140122051088e-08
2024-01-01 05:10:27,8.111092435595566e-08
2024-01-01 05:10:28,9.955955006687314e-08
2024-01-01 05:10:29,8.615619550632642e-08
2024-01-01 05:10:30,1.1167815771301594e-07
2024-01-01 05:10:31,9.401220857161449e-08
2024-01-01 05:10:32,9.896427240890333e-08
2024-01-01 05:10:33,9.407331730035593e-08
2024-01-01 05:10:34,1.1312249354223672e-07
2024-01-01 05:10:35,1.0865203365148349e-07
2024-01-01 05:10:36,8.753689189599001e-08
2024-01-01 05:10:37,1.0209895488891205e-07
2024-01-01 05:10:38,9.467066967028579e-08
2024-01-01 05:10:39,8.675695268957305e-08
2024-01-01 05:10:40,9.60015912975311e-08
2024-01-01 05:10:41,9.352877939143488e-08
2024-01-01 05:10:42,1.0249923419048578e-07
2024-01-01 05:10:43,8.10907009807349e-08
2024-01-01 05:10:44,9.687402460165771e-08
2024-01-01 05:10:45,9.539974115627535e-08
2024-01-01 05:10:46,7.892200957891928e-08
2024-01-01 05:10:47,1.1755165413231697e-07
2024-01-01 05:10:48,1.0281024588679702e-07
2024-01-01 05:10:49,9.702167510229128e-08
2024-01-01 05:10:50,9.160411393999042e-08
2024-01-01 05:10:51,1.0803661289021896e-07
2024-01-01 05:10:52,1.0614164857014257e-07
2024-01-01 05:10:53,1.1713473868144233e-07
2024-01-01 05:10:54,9.004643804737077e-08
2024-01-01 05:10:55,9.69925320122995e-08
2024-01-01 05:10:56,1.0920599895338549e-07
2024-01-01 05:10:57,1.0728281017533718e-07
2024-01-01 05:10:58,9.734551440296731e-08
2024-01-01 05:10:59,1.1662811785150685e-07
2024-01-01 05:11:00,9.593818239060209e-08
2024-01-01 05:11:01,9.403666390309033e-08
2024-01-01 05:11:02,8.119412067318587e-08
2024-01-01 05:11:03,8.336480258225916e-08
2024-01-01 05:11:04,1.0641691595816731e-07
2024-01-01 05:11:05,1.0141284162508108e-07
2024-01-01 05:11:06,9.339036185012884e-08
2024-01-01 05:11:07,1.0617109559353666e-07
2024-01-01 05:11:08,9.681587427537219e-08
2024-01-01 05:11:09,1.0004327342255365e-07
2024-01-01 05:11:10,9.517812542592432e-08
2024-01-01 05:11:11,8.969410211500412e-08
2024-01-01 05:11:12,1.0180928818484819e-07
2024-01-01 05:11:13,9.616925074670579e-08
2024-01-01 05:11:14,9.985835247317112e-08
2024-01-01 05:11:15,1.0322160016939504e-07
2024-01-01 05:11:16,1.024908274442698e-07
2024-01-01 05:11:17,1.0905822870678916e-07
2024-01-01 05:11:18,9.39607339049186e-08
2024-01-01 05:11:19,9.647313530948284e-08
2024-01-01 05:11:20,1.1405243070483965e-07
2024-01-01 05:11:21,1.0118624207865267e-07
2024-01-01 05:11:22,9.849015159924498e-08
2024-01-01 05:11:23,1.1472120946175745e-07
2024-01-01 05:11:24,1.123342469734047e-07
2024-01-01 05:11:25,1.0262902774562147e-07
2024-01-01 05:11:26,8.309388993603501e-08
2024-01-01 05:11:27,1.0299381606844153e-07
2024-01-01 05:11:28,1.0674186541222316e-07
2024-01-01 05:11:29,1.023238285468768e-07
2024-01-01 05:11:30,9.256122083066703e-08
2024-01-01 05:11:31,1.1374469041363851e-07
2024-01-01 05:11:32,9.442973082384172e-08
2024-01-01 05:11:33,9.770802172731678e-08
2024-01-01 05:11:34,1.0900463101824101e-07
2024-01-01 05:11:35,1.1503628745206043e-07
2024-01-01 05:11:36,1.0161784866367765e-07
2024-01-01 05:11:37,1.0250067245311236e-07
2024-01-01 05:11:38,9.569906483438806e-08
2024-01-01 05:11:39,9.564250394512375e-08
2024-01-01 05:11:40,9.520117195851406e-08
2024-01-01 05:11:41,1.0272924666602223e-07
2024-01-01 05:11:42,9.974765073708848e-08
2024-01-01 05:11:43,1.0631809430948196e-07
2024-01-01 05:11:44,8.260638301315347e-08
2024-01-01 05:11:45,8.20153805434097e-08
2024-01-01 05:11:46,1.0423594587412082e-07
2024-01-01 05:11:47,9.79341223674911e-08
2024-01-01 05:11:48,1.0011257903499566e-07
2024-01-01 05:11:49,8.328822266357029e-08
2024-01-01 05:11:50,1.048396156783261e-07
2024-01-01 05:11:51,1.0151479360456252e-07
2024-01-01 05:11:52,9.91434283673764e-08
2024-01-01 05:11:53,1.068187295436387e-07
2024-01-01 05:11:54,9.490512305011294e-08
2024-01-01 05:11:55,8.554484171464279e-08
2024-01-01 05:11:56,9.187555369979917e-08
2024-01-01 05:11:57,8.733183413912274e-08
2024-01-01 05:11:58,9.658943597098462e-08
2024-01-01 05:11:59,8.665947249520451e-08
2024-01-01 05:12:00,1.0697688370643503e-07
2024-01-01 05:12:01,9.552002531992842e-08
2024-01-01 05:12:02,9.93011535006741e-08
2024-01-01 05:12:03,1.0958639724910625e-07
2024-01-01 05:12:04,1.0115180888980666e-07
2024-01-01 05:12:05,8.729320270011559e-08
2024-01-01 05:12:06,1.020141393461326e-07
2024-01-01 05:12:07,1.060695328169581e-07
2024-01-01 05:12:08,1.0344900467766673e-07
2024-01-01 05:12:09,9.68193965540505e-08
2024-01-01 05:12:10,1.0988389022041296e-07
2024-01-01 05:12:11,8.224499798757119e-08
2024-01-01 05:12:12,1.0185535386868102e-07
2024-01-01 05:12:13,1.0501729353055638e-07
2024-01-01 05:12:14,1.0395501017073927e-07
2024-01-01 05:12:15,1.0705306630084875e-07
2024-01-01 05:12:16,9.59567895967662e-08
2024-01-01 05:12:17,8.97981154879365e-08
2024-01-01 05:12:18,9.633383323507014e-08
2024-01-01 05:12:19,9.932737799303123e-08
2024-01-01 05:12:20,8.7600720447917e-08
2024-01-01 05:12:21,9.755111071296801e-08
2024-01-01 05:12:22,8.869699548063509e-08
2024-01-01 05:12:23,9.975804553046888e-08
2024-01-01 05:12:24,9.8646239861149e-08
2024-01-01 05:12:25,7.947306169202591e-08
2024-01-01 05:12:26,9.903205983688103e-08
2024-01-01 05:12:27,1.0428559111609096e-07
2024-01-01 05:12:28,1.029970621922839e-07
2024-01-01 05:12:29,9.8512362410085e-08
2024-01-01 05:12:30,1.0564433592561157e-07
2024-01-01 05:12:31,9.656359759336223e-08
2024-01-01 05:12:32,1.1585197223748448e-07
2024-01-01 05:12:33,9.721495274330565e-08
2024-01-01 05:12:34,1.0676491478338742e-07
2024-01-01 05:12:35,9.458950759767382e-08
2024-01-01 05:12:36,9.282225908193512e-08
2024-01-01 05:12:37,8.44184177834631e-08
2024-01-01 05:12:38,9.759281711949892e-08
2024-01-01 05:12:39,8.110767632214486e-08
2024-01-01 05:12:40,8.469442324576439e-08
2024-01-01 05:12:41,9.742654493951059e-08
2024-01-01 05:12:42,1.1620931229101007e-07
2024-01-01 05:12:43,9.186265781156133e-08
2024-01-01 05:12:44,1.0167354405703801e-07
2024-01-01 05:12:45,9.842863191234627e-08
2024-01-01 05:12:46,8.940435521945406e-08
2024-01-01 05:12:47,1.1374162810888287e-07
2024-01-01 05:12:48,1.0250267911372581e-07
2024-01-01 05:12:49,1.0839825656659781e-07
2024-01-01 05:12:50,9.217164697870627e-08
2024-01-01 05:12:51,8.692356397614526e-08
2024-01-01 05:12:52,8.890265481925675e-08
2024-01-01 05:12:53,1.0047520578861299e-07
2024-01-01 05:12:54,9.11631465508946e-08
2024-01-01 05:12:55,1.1198635720552904e-07
2024-01-01 05:12:56,1.0725627640341462e-07
2024-01-01 05:12:57,1.0178925237054544e-07
2024-01-01 05:12:58,9.616132061464436e-08
2024-01-01 05:12:59,1.0970747126576786e-07
2024-01-01 05:13:00,9.459878876185386e-08
2024-01-01 05:13:01,9.528519682819874e-08
2024-01-01 05:13:02,8.934396637371929e-08
2024-01-01 05:13:03,9.035176704973607e-08
2024-01-01 05:13:04,9.531495610558423e-08
2024-01-01 05:13:05,8.193034490913886e-08
2024-01-01 05:13:06,1.0866837136226663e-07
2024-01-01 05:13:07,1.106648969468555e-07
2024-01-01 05:13:08,1.0387114888971066e-07
2024-01-01 05:13:09,1.1916054977415369e-07
2024-01-01 05:13:10,1.0389936838183018e-07
2024-01-01 05:13:11,1.0399173205926256e-07
2024-01-01 05:13:12,9.998441624327102e-08
2024-01-01 05:13:13,1.1445722195098534e-07
2024-01-01 05:13:14,9.377347996738891e-08
2024-01-01 05:13:15,9.702145578975084e-08
2024-01-01 05:13:16,8.748091210660933e-08
2024-01-01 05:13:17,1.0598912935625755e-07
2024-01-01 05:13:18,1.024266465811506e-07
2024-01-01 05:13:19,1.0689494349513897e-07
2024-01-01 05:13:20,1.1086158550103897e-07
2024-01-01 05:13:21,8.189118346810515e-08
2024-01-01 05:13:22,1.0866563503114434e-07
2024-01-01 05:13:23,8.913747096986679e-08
2024-01-01 05:13:24,8.967795901682065e-08
2024-01-01 05:13:25,1.0096847250415523e-07
2024-01-01 05:13:26,9.978716330788143e-08
2024-01-01 05:13:27,1.0340954850919396e-07
2024-01-01 05:13:28,9.478713179939863e-08
2024-01-01 05:13:29,8.988916020449933e-08
2024-01-01 05:13:30,8.644865181798896e-08
2024-01-01 05:13:31,1.0285678464027769e-07
2024-01-01 05:13:32,8.613451601238517e-08
2024-01-01 05:13:33,9.26405183215163e-08
2024-01-01 05:13:34,1.1361386770722677e-07
2024-01-01 05:13:35,8.674301827237957e-08
2024-01-01 05:13:36,8.812525884671331e-08
2024-01-01 05:13:37,9.160766410192814e-08
2024-01-01 05:13:38,9.470677900663696e-08
2024-01-01 05:13:39,1.0765941706225228e-07
2024-01-01 05:13:40,1.2117170504852602e-07
2024-01-01 05:13:41,8.82522289944307e-08
2024-01-01 05:13:42,9.872491446734388e-08
2024-01-01 05:13:43,1.0320478561231812e-07
2024-01-01 05:13:44,9.354985828911932e-08
2024-01-01 05:13:45,1.0294482274010813e-07
2024-01-01 05:13:46,1.108777739439192e-07
2024-01-01 05:13:47,9.451637311363504e-08
2024-01-01 05:13:48,9.230400104957585e-08
2024-01-01 05:13:49,8.787071405648483e-08
2024-01-01 05:13:50,1.16401855811209e-07
2024-01-01 05:13:51,1.0897756224129447e-07
2024-01-01 05:13:52,1.0727337077950784e-07
2024-01-01 05:13:53,8.451787656820436e-08
2024-01-01 05:13:54,8.474994417131703e-08
2024-01-01 05:13:55,1.0266852053785098e-07
2024-01-01 05:13:56,9.628574428770516e-08
2024-01-01 05:13:57,9.199116398793002e-08
2024-01-01 05:13:58,1.0960738339808257e-07
2024-01-01 05:13:59,1.016155095010387e-07
2024-01-01 05:14:00,1.0051336485294582e-07
2024-01-01 05:14:01,9.719006186505618e-08
2024-01-01 05:14:02,1.0929805223846342e-07
2024-01-01 05:14:03,9.617812576603796e-08
2024-01-01 05:14:04,1.1242017795771305e-07
2024-01-01 05:14:05,9.910245767363678e-08
2024-01-01 05:14:06,9.56848321953158e-08
2024-01-01 05:14:07,9.321605866248728e-08
2024-01-01 05:14:08,9.90011707130022e-08
2024-01-01 05:14:09,1.0458747984765521e-07
2024-01-01 05:14:10,1.140633436650488e-07
2024-01-01 05:14:11,1.0697156121616017e-07
2024-01-01 05:14:12,1.0247423203073402e-07
2024-01-01 05:14:13,1.017482117007248e-07
2024-01-01 05:14:14,1.1225898286001452e-07
2024-01-01 05:14:15,1.078395205807377e-07
2024-01-01 05:14:16,9.881752512876729e-08
2024-01-01 05:14:17,1.0801155952790618e-07
2024-01-01 05:14:18,1.0922180918266977e-07
2024-01-01 05:14:19,1.1404527847718178e-07
2024-01-01 05:14:20,1.1110270325569135e-07
2024-01-01 05:14:21,1.1551754769601333e-07
2024-01-01 05:14:22,1.0302669068416749e-07
2024-01-01 05:14:23,1.0671820651663681e-07
2024-01-01 05:14:24,8.197365816163214e-08
2024-01-01 05:14:25,9.103120076941147e-08
2024-01-01 05:14:26,9.824671830539184e-08
2024-01-01 05:14:27,9.542122271175997e-08
2024-01-01 05:14:28,1.0723510853435476e-07
2024-01-01 05:14:29,9.44647944209798e-08
2024-01-01 05:14:30,1.1352242033492093e-07
2024-01-01 05:14:31,1.2570838937691133e-07
2024-01-01 05:14:32,1.1378793113553885e-07
2024-01-01 05:14:33,1.0082554143175233e-07
2024-01-01 05:14:34,8.379731845012764e-08
2024-01-01 05:14:35,8.754801385648338e-08
2024-01-01 05:14:36,9.463400637967511e-08
2024-01-01 05:14:37,1.0245459999353655e-07
2024-01-01 05:14:38,8.871831546726384e-08
2024-01-01 05:14:39,9.832399280051822e-08
2024-01-01 05:14:40,9.974624793577775e-08
2024-01-01 05:14:41,1.1077464265830453e-07
2024-01-01 05:14:42,8.969526599078677e-08
2024-01-01 05:14:43,8.712860067493825e-08
2024-01-01 05:14:44,9.856834166039206e-08
2024-01-01 05:14:45,1.136124579152102e-07
2024-01-01 05:14:46,7.801687699967348e-08
2024-01-01 05:14:47,1.0718940642059087e-07
2024-01-01 05:14:48,1.0206251710209815e-07
2024-01-01 05:14:49,9.302278570769417e-08
2024-01-01 05:14:50,1.1343609029660024e-07
2024-01-01 05:14:51,1.0212715161172406e-07
2024-01-01 05:14:52,1.02824112113288e-07
2024-01-01 05:14:53,9.987332340550968e-08
2024-01-01 05:14:54,9.501238790106386e-08
2024-01-01 05:14:55,9.095857434342417e-08
2024-01-01 05:14:56,1.1305972708252401e-07
2024-01-01 05:14:57,8.927452741665899e-08
2024-01-01 05:14:58,1.0797934910702931e-07
2024-01-01 05:14:59,1.0478739018109197e-07
2024-01-01 05:15:00,7.317787335874885e-08
2024-01-01 05:15:01,1.1025268270963684e-07
2024-01-01 05:15:02,1.2555709587344655e-07
2024-01-01 05:15:03,1.0464212422518644e-07
2024-01-01 05:15:04,1.191411611934664e-07
2024-01-01 05:15:05,9.06859455249951e-08
2024-01-01 05:15:06,1.0721892241947217e-07
2024-01-01 05:15:07,1.0094746054185542e-07
2024-01-01 05:15:08,8.650845344525994e-08
2024-01-01 05:15:09,1.0115716372502952e-07
2024-01-01 05:15:10,1.1080015159736553e-07
2024-01-01 05:15:11,1.0818930627032625e-07
2024-01-01 05:15:12,1.0633371115654416e-07
2024-01-01 05:15:13,1.0089791279586483e-07
2024-01-01 05:15:14,9.915845872127094e-08
2024-01-01 05:15:15,1.1187528216598482e-07
2024-01-01 05:15:16,1.0028376218321313e-07
2024-01-01 05:15:17,1.03014956915489e-07
2024-01-01 05:15:18,8.15085545196135e-08
2024-01-01 05:15:19,1.1123385830320353e-07
2024-01-01 05:15:20,1.0974186192536959e-07
2024-01-01 05:15:21,9.938888123225504e-08
2024-01-01 05:15:22,9.288636544819718e-08
2024-01-01 05:15:23,1.0122064511505557e-07
2024-01-01 05:15:24,1.0148057709498766e-07
2024-01-01 05:15:25,1.042128118449948e-07
2024-01-01 05:15:26,1.046117643396793e-07
2024-01-01 05:15:27,1.0210666793203048e-07
2024-01-01 05:15:28,8.997784358516142e-08
2024-01-01 05:15:29,1.0088194198388107e-07
2024-01-01 05:15:30,1.0217011399902514e-07
2024-01-01 05:15:31,9.522922669870965e-08
2024-01-01 05:15:32,8.520943708221385e-08
2024-01-01 05:15:33,7.90726117198959e-08
2024-01-01 05:15:34,1.0117042895540495e-07
2024-01-01 05:15:35,9.775518710713813e-08
2024-01-01 05:15:36,9.431721417756637e-08
2024-01-01 05:15:37,1.1204076947481966e-07
2024-01-01 05:15:38,9.70377785614081e-08
2024-01-01 05:15:39,1.201059903208183e-07
2024-01-01 05:15:40,1.0832894529958607e-07
2024-01-01 05:15:41,1.189816590621502e-07
2024-01-01 05:15:42,8.805083171918201e-08
2024-01-01 05:15:43,1.0507553475560744e-07
2024-01-01 05:15:44,9.153658523053247e-08
2024-01-01 05:15:45,6.890196577222274e-08
2024-01-01 05:15:46,1.0189050887195797e-07
2024-01-01 05:15:47,9.861680261925995e-08
2024-01-01 05:15:48,9.955278439763614e-08
2024-01-01 05:15:49,1.0601125212952021e-07
2024-01-01 05:15:50,9.143761149634498e-08
2024-01-01 05:15:51,8.510209862007264e-08
2024-01-01 05:15:52,1.1478205612495211e-07
2024-01-01 05:15:53,8.84714217744661e-08
2024-01-01 05:15:54,1.1280785895519277e-07
2024-01-01 05:15:55,1.027773265825655e-07
2024-01-01 05:15:56,1.036380476019314e-07
2024-01-01 05:15:57,9.811690813233073e-08
2024-01-01 05:15:58,9.37205560529356e-08
2024-01-01 05:15:59,9.117229566857302e-08
2024-01-01 05:16:00,9.612084380272527e-08
2024-01-01 05:16:01,1.1187589415215091e-07
2024-01-01 05:16:02,1.0306084022524807e-07
2024-01-01 05:16:03,9.580651515454302e-08
2024-01-01 05:16:04,9.76415836899091e-08
2024-01-01 05:16:05,1.2874220308388853e-07
2024-01-01 05:16:06,9.056813805087793e-08
2024-01-01 05:16:07,9.904930572025905e-08
2024-01-01 05:16:08,9.493291941216593e-08
2024-01-01 05:16:09,9.356731695783324e-08
2024-01-01 05:16:10,9.111323409858735e-08
2024-01-01 05:16:11,9.131797825353088e-08
2024-01-01 05:16:12,9.645845270643511e-08
2024-01-01 05:16:13,1.10149283452521e-07
2024-01-01 05:16:14,1.0865712333831625e-07
2024-01-01 05:16:15,1.0159926456913643e-07
2024-01-01 05:16:16,9.828604648718004e-08
2024-01-01 05:16:17,1.1238191272689967e-07
2024-01-01 05:16:18,9.397414173392661e-08
2024-01-01 05:16:19,9.585076783073477e-08
2024-01-01 05:16:20,8.782340387014781e-08
2024-01-01 05:16:21,8.725382841190065e-08
2024-01-01 05:16:22,1.0289011525554768e-07
2024-01-01 05:16:23,9.611271296702802e-08
2024-01-01 05:16:24,1.0033102802919881e-07
2024-01-01 05:16:25,9.651194824679206e-08
2024-01-01 05:16:26,1.0405661915601676e-07
2024-01-01 05:16:27,9.46868429961535e-08
2024-01-01 05:16:28,8.79211466139849e-08
2024-01-01 05:16:29,8.387461156201903e-08
2024-01-01 05:16:30,9.45703164342673e-08
2024-01-01 05:16:31,1.0055364983215915e-07
2024-01-01 05:16:32,9.395483120668207e-08
2024-01-01 05:16:33,9.907472935303232e-08
2024-01-01 05:16:34,9.864769118178373e-08
2024-01-01 05:16:35,1.0072203110916309e-07
2024-01-01 05:16:36,9.427098810461454e-08
2024-01-01 05:16:37,8.42181096624364e-08
2024-01-01 05:16:38,9.88116942438045e-08
2024-01-01 05:16:39,1.1086424392735183e-07
2024-01-01 05:16:40,9.366910212066436e-08
2024-01-01 05:16:41,1.0213610734846695e-07
2024-01-01 05:16:42,8.813571514551016e-08
2024-01-01 05:16:43,8.749203260461859e-08
2024-01-01 05:16:44,1.1795372117968815e-07
2024-01-01 05:16:45,9.095022576888128e-08
2024-01-01 05:16:46,9.06400474870688e-08
2024-01-01 05:16:47,1.0009593497812622e-07
2024-01-01 05:16:48,1.0147383698288631e-07
2024-01-01 05:16:49,1.1079239257457659e-07
2024-01-01 05:16:50,9.311304819416823e-08
2024-01-01 05:16:51,9.195180751022114e-08
2024-01-01 05:16:52,1.0273741852503509e-07
2024-01-01 05:16:53,9.620882078228741e-08
2024-01-01 05:16:54,1.1169656705785419e-07
2024-01-01 05:16:55,1.019105364477533e-07
2024-01-01 05:16:56,9.423285893505744e-08
2024-01-01 05:16:57,9.072181452002793e-08
2024-01-01 05:16:58,1.2199209402908168e-07
2024-01-01 05:16:59,1.0394946360159544e-07
2024-01-01 05:17:00,9.801406303998897e-08
2024-01-01 05:17:01,1.0091121898400334e-07
