timestamp,helios_flux
2024-01-01 02:11:55,9.22293494009231e-09
2024-01-01 02:11:56,1.095141791399202e-08
2024-01-01 02:11:57,1.2430055215353654e-08
2024-01-01 02:11:58,1.2209253595604854e-08
2024-01-01 02:11:59,9.778890299712066e-09
2024-01-01 02:12:00,5.9807223262258845e-09
2024-01-01 02:12:01,1.1516439724659936e-08
2024-01-01 02:12:02,1.2369179749803766e-08
2024-01-01 02:12:03,9.796271995424986e-09
2024-01-01 02:12:04,1.1516186747422953e-08
2024-01-01 02:12:05,6.8996294837415714e-09
2024-01-01 02:12:06,1.2075890216438686e-08
2024-01-01 02:12:07,1.0076025199369447e-08
2024-01-01 02:12:08,7.36915033720635e-09
2024-01-01 02:12:09,1.2641576027644176e-08
2024-01-01 02:12:10,1.316511092374843e-08
2024-01-01 02:12:11,1.0550179507900268e-08
2024-01-01 02:12:12,1.303449052265571e-08
2024-01-01 02:12:13,1.125462756278715e-08
2024-01-01 02:12:14,9.148579002226821e-09
2024-01-01 02:12:15,7.922216661955741e-09
2024-01-01 02:12:16,1.0717028541629238e-08
2024-01-01 02:12:17,1.0677269501156212e-08
2024-01-01 02:12:18,1.0964063182278294e-08
2024-01-01 02:12:19,9.507949737070227e-09
2024-01-01 02:12:20,7.2320742786978745e-09
2024-01-01 02:12:21,1.3704818749737691e-08
2024-01-01 02:12:22,1.1254700273223324e-08
2024-01-01 02:12:23,9.739913894261314e-09
2024-01-01 02:12:24,5.447648241152724e-09
2024-01-01 02:12:25,9.86331583823762e-09
2024-01-01 02:12:26,8.853386735343187e-09
2024-01-01 02:12:27,1.0546263227608799e-08
2024-01-01 02:12:28,1.0142143939727885e-08
2024-01-01 02:12:29,1.281495784328378e-08
2024-01-01 02:12:30,8.999474995466808e-09
2024-01-01 02:12:31,7.577112483912672e-09
2024-01-01 02:12:32,6.85513917577413e-09
2024-01-01 02:12:33,7.65803677494968e-09
2024-01-01 02:12:34,1.2822609773747577e-08
2024-01-01 02:12:35,1.0982439719340116e-08
2024-01-01 02:12:36,8.388566658182517e-09
2024-01-01 02:12:37,8.834368737992543e-09
2024-01-01 02:12:38,1.315019905652174e-08
2024-01-01 02:12:39,8.75045984664367e-09
2024-01-01 02:12:40,8.60494564282884e-09
2024-01-01 02:12:41,6.685180370775881e-09
2024-01-01 02:12:42,1.1288125004474574e-08
2024-01-01 02:12:43,8.089017401075566e-09
2024-01-01 02:12:44,9.228800833391828e-09
2024-01-01 02:12:45,6.657579092625843e-09
2024-01-01 02:12:46,9.156093188329675e-09
2024-01-01 02:12:47,1.044969190738988e-08
2024-01-01 02:12:48,8.538938173548215e-09
2024-01-01 02:12:49,1.0991709389111352e-08
2024-01-01 02:12:50,1.118226894280774e-08
2024-01-01 02:12:51,8.039214604797647e-09
2024-01-01 02:12:52,1.0890475986236758e-08
2024-01-01 02:12:53,7.924409900789179e-09
2024-01-01 02:12:54,8.999257674675438e-09
2024-01-01 02:12:55,1.3699117821201462e-08
2024-01-01 02:12:56,8.770826316881557e-09
2024-01-01 02:12:57,1.0699250618206943e-08
2024-01-01 02:12:58,8.616992104060439e-09
2024-01-01 02:12:59,1.0309402776627131e-08
2024-01-01 02:13:00,6.078831054062863e-09
2024-01-01 02:13:01,8.7814883582829e-09
2024-01-01 02:13:02,9.42409915116605e-09
2024-01-01 02:13:03,8.49459484933712e-09
2024-01-01 02:13:04,7.798270986353047e-09
2024-01-01 02:13:05,9.895743039853711e-09
2024-01-01 02:13:06,9.277126380505032e-09
2024-01-01 02:13:07,9.077477245811166e-09
2024-01-01 02:13:08,1.1059556405426274e-08
2024-01-01 02:13:09,1.0615856237621793e-08
2024-01-01 02:13:10,9.883223140631401e-09
2024-01-01 02:13:11,9.430297792497136e-09
2024-01-01 02:13:12,1.1720433635215555e-08
2024-01-01 02:13:13,1.265823898678459e-08
2024-01-01 02:13:14,9.86305307209796e-09
2024-01-01 02:13:15,1.1129395492317926e-08
2024-01-01 02:13:16,1.1821700200887166e-08
2024-01-01 02:13:17,1.305495504788215e-08
2024-01-01 02:13:18,4.8103909906551655e-09
2024-01-01 02:13:19,1.2753048509732598e-08
2024-01-01 02:13:20,1.0702163650809056e-08
2024-01-01 02:13:21,1.20165398488078e-08
2024-01-01 02:13:22,6.931998476722131e-09
2024-01-01 02:13:23,1.0896724251859843e-08
2024-01-01 02:13:24,1.48367173112208e-08
2024-01-01 02:13:25,7.610235468433225e-09
2024-01-01 02:13:26,1.3022331923555067e-08
2024-01-01 02:13:27,1.3086170435342169e-08
2024-01-01 02:13:28,1.083729254918042e-08
2024-01-01 02:13:29,1.0041070748879538e-08
2024-01-01 02:13:30,1.2098286596660773e-08
2024-01-01 02:13:31,1.350530881501479e-08
2024-01-01 02:13:32,7.537725592117403e-09
2024-01-01 02:13:33,1.0103352047613116e-08
2024-01-01 02:13:34,1.3006888865405372e-08
2024-01-01 02:13:35,1.0000839804591559e-08
2024-01-01 02:13:36,1.1021687953065027e-08
2024-01-01 02:13:37,1.297242996235731e-08
2024-01-01 02:13:38,1.087433225979066e-08
2024-01-01 02:13:39,1.155571490603446e-08
2024-01-01 02:13:40,9.640868573404699e-09
2024-01-01 02:13:41,9.698577408977365e-09
2024-01-01 02:13:42,6.103902654047351e-09
2024-01-01 02:13:43,9.65843804655965e-09
2024-01-01 02:13:44,7.104813214783294e-09
2024-01-01 02:13:45,9.48592512746143e-09
2024-01-01 02:13:46,1.3159402442748232e-08
2024-01-01 02:13:47,8.921681971161142e-09
2024-01-01 02:13:48,1.0872885861991292e-08
2024-01-01 02:13:49,8.710189285241371e-09
2024-01-01 02:13:50,1.1930607545438426e-08
2024-01-01 02:13:51,1.06639113270686e-08
2024-01-01 02:13:52,1.0643027053268656e-08
2024-01-01 02:13:53,1.1498082823672458e-08
2024-01-01 02:13:54,1.0354149547706683e-08
2024-01-01 02:13:55,1.0506047853085049e-08
2024-01-01 02:13:56,1.277213184585465e-08
2024-01-01 02:13:57,1.1299100769922869e-08
2024-01-01 02:13:58,9.428199489024203e-09
2024-01-01 02:13:59,1.3082524007151426e-08
2024-01-01 02:14:00,9.566651623724301e-09
2024-01-01 02:14:01,1.0179528841597654e-08
2024-01-01 02:14:02,1.2941119802059542e-08
2024-01-01 02:14:03,8.88319416028699e-09
2024-01-01 02:14:04,1.403334483562914e-08
2024-01-01 02:14:05,1.0460089238877159e-08
2024-01-01 02:14:06,9.604353787928801e-09
2024-01-01 02:14:07,9.952969897278141e-09
2024-01-01 02:14:08,6.348730967861077e-09
2024-01-01 02:14:09,8.191713009145743e-09
2024-01-01 02:14:10,8.3808892972161e-09
2024-01-01 02:14:11,8.622398489710178e-09
2024-01-01 02:14:12,7.3796719135092245e-09
2024-01-01 02:14:13,9.632514474232475e-09
2024-01-01 02:14:14,1.3645374230568593e-08
2024-01-01 02:14:15,7.946424755861391e-09
2024-01-01 02:14:16,1.0189554579683393e-08
2024-01-01 02:14:17,1.223294331432309e-08
2024-01-01 02:14:18,9.046435213377033e-09
2024-01-01 02:14:19,1.1369528448643567e-08
2024-01-01 02:14:20,8.387756125994202e-09
2024-01-01 02:14:21,5.775568194592655e-09
2024-01-01 02:14:22,9.15824196395446e-09
2024-01-01 02:14:23,1.1617285523777461e-08
2024-01-01 02:14:24,1.137387114389351e-08
2024-01-01 02:14:25,6.4242606158691975e-09
2024-01-01 02:14:26,9.655541603323056e-09
2024-01-01 02:14:27,1.0679849291709374e-08
2024-01-01 02:14:28,1.1700116431271076e-08
2024-01-01 02:14:29,7.562948811743025e-09
2024-01-01 02:14:30,1.1734387636214714e-08
2024-01-01 02:14:31,1.0660756864754933e-08
2024-01-01 02:14:32,9.807379994687123e-09
2024-01-01 02:14:33,6.697998455607949e-09
2024-01-01 02:14:34,8.24996339531461e-09
2024-01-01 02:14:35,1.2562818785267534e-08
2024-01-01 02:14:36,1.0006888812765658e-08
2024-01-01 02:14:37,1.0371794126939908e-08
2024-01-01 02:14:38,8.438517430181516e-09
2024-01-01 02:14:39,1.1724418614499167e-08
2024-01-01 02:14:40,9.152921325241047e-09
2024-01-01 02:14:41,8.940472619500873e-09
2024-01-01 02:14:42,6.494919470311959e-09
2024-01-01 02:14:43,9.533429510578564e-09
2024-01-01 02:14:44,7.966658693402622e-09
2024-01-01 02:14:45,9.448902006069887e-09
2024-01-01 02:14:46,6.40602772056912e-09
2024-01-01 02:14:47,9.445555741197571e-09
2024-01-01 02:14:48,9.92787118657578e-09
2024-01-01 02:14:49,7.50197954071115e-09
2024-01-01 02:14:50,1.1891373613031956e-08
2024-01-01 02:14:51,1.082770244199819e-08
2024-01-01 02:14:52,1.2087268408250738e-08
2024-01-01 02:14:53,1.4117773183532682e-08
2024-01-01 02:14:54,9.507433163823552e-09
2024-01-01 02:14:55,1.257991258803251e-08
2024-01-01 02:14:56,1.0277449566471175e-08
2024-01-01 02:14:57,1.2671976603750258e-08
2024-01-01 02:14:58,9.527221474801398e-09
2024-01-01 02:14:59,1.2381097868610269e-08
2024-01-01 02:15:00,1.0962097155992389e-08
2024-01-01 02:15:01,1.0558509918741279e-08
2024-01-01 02:15:02,1.231494698510111e-08
2024-01-01 02:15:03,6.1514484120787475e-09
2024-01-01 02:15:04,1.3500367519764657e-08
2024-01-01 02:15:05,7.981488213684721e-09
2024-01-01 02:15:06,1.1054294278066373e-08
2024-01-01 02:15:07,1.1846450808858283e-08
2024-01-01 02:15:08,6.687435966740142e-09
2024-01-01 02:15:09,1.2778770066633353e-08
2024-01-01 02:15:10,9.382356449753998e-09
2024-01-01 02:15:11,9.571239755561754e-09
2024-01-01 02:15:12,1.0759916044243684e-08
2024-01-01 02:15:13,1.1010958244849045e-08
2024-01-01 02:15:14,6.41609997057877e-09
2024-01-01 02:15:15,1.4557270520654016e-08
2024-01-01 02:15:16,8.922456933471695e-09
2024-01-01 02:15:17,1.0367477148098845e-08
2024-01-01 02:15:18,1.3428930695051427e-08
2024-01-01 02:15:19,1.0966287256938112e-08
2024-01-01 02:15:20,1.0601577729948502e-08
2024-01-01 02:15:21,7.669970643736952e-09
2024-01-01 02:15:22,9.206856650378821e-09
2024-01-01 02:15:23,7.698579607854856e-09
2024-01-01 02:15:24,9.614347244552195e-09
2024-01-01 02:15:25,5.804169431327873e-09
2024-01-01 02:15:26,1.1076110123627165e-08
2024-01-01 02:15:27,1.0784978794098447e-08
2024-01-01 02:15:28,1.0117590445131327e-08
2024-01-01 02:15:29,7.025127259200256e-09
2024-01-01 02:15:30,1.0345433953375557e-08
2024-01-01 02:15:31,1.1794229960492813e-08
2024-01-01 02:15:32,1.3205120623496777e-08
2024-01-01 02:15:33,1.0985041826825281e-08
2024-01-01 02:15:34,7.795298655915483e-09
2024-01-01 02:15:35,8.700591616953073e-09
2024-01-01 02:15:36,7.57199061431815e-09
2024-01-01 02:15:37,1.4079072161096696e-08
2024-01-01 02:15:38,1.2115534314401411e-08
2024-01-01 02:15:39,8.17386863920721e-09
2024-01-01 02:15:40,8.558491912669256e-09
2024-01-01 02:15:41,1.0188877719170453e-08
2024-01-01 02:15:42,9.451124572320331e-09
2024-01-01 02:15:43,1.1141893891771438e-08
2024-01-01 02:15:44,1.3065670576181325e-08
2024-01-01 02:15:45,1.0255064885584686e-08
2024-01-01 02:15:46,9.391976156369008e-09
2024-01-01 02:15:47,8.47280130473457e-09
2024-01-01 02:15:48,1.3786318500703645e-08
2024-01-01 02:15:49,9.659479993985712e-09
2024-01-01 02:15:50,1.1346691313308818e-08
2024-01-01 02:15:51,1.127967286523052e-08
2024-01-01 02:15:52,1.030545075569495e-08
2024-01-01 02:15:53,1.2315854955212414e-08
2024-01-01 02:15:54,9.179350710144694e-09
2024-01-01 02:15:55,9.773675946070405e-09
2024-01-01 02:15:56,7.112081511438615e-09
2024-01-01 02:15:57,9.05491982420388e-09
2024-01-01 02:15:58,9.640278941731583e-09
2024-01-01 02:15:59,1.0438358504595548e-08
2024-01-01 02:16:00,6.840761643302811e-09
2024-01-01 02:16:01,1.022063024645729e-08
2024-01-01 02:16:02,1.1720574851702828e-08
2024-01-01 02:16:03,9.025459285234476e-09
2024-01-01 02:16:04,9.852128808115275e-09
2024-01-01 02:16:05,1.134329918477007e-08
2024-01-01 02:16:06,1.4596359745432681e-08
2024-01-01 02:16:07,1.561124611332593e-08
2024-01-01 02:16:08,7.38021538698403e-09
2024-01-01 02:16:09,1.0212294937566681e-08
2024-01-01 02:16:10,5.42649104960968e-09
2024-01-01 02:16:11,8.814729906117824e-09
2024-01-01 02:16:12,1.1288513451723527e-08
2024-01-01 02:16:13,1.3398077404468154e-08
2024-01-01 02:16:14,1.2477595918082601e-08
2024-01-01 02:16:15,8.384701401895322e-09
2024-01-01 02:16:16,7.1737549949171306e-09
2024-01-01 02:16:17,8.968795714108955e-09
2024-01-01 02:16:18,1.0559784998121391e-08
2024-01-01 02:16:19,9.704390315771614e-09
2024-01-01 02:16:20,1.0724554720395333e-08
2024-01-01 02:16:21,8.62222695367594e-09
2024-01-01 02:16:22,1.2138509549259353e-08
2024-01-01 02:16:23,8.326037659431809e-09
2024-01-01 02:16:24,8.37356610359974e-09
2024-01-01 02:16:25,1.1961056191945431e-08
2024-01-01 02:16:26,1.2063678632095355e-08
2024-01-01 02:16:27,1.1876020727483723e-08
2024-01-01 02:16:28,9.44593985602385e-09
2024-01-01 02:16:29,8.937855067030378e-09
2024-01-01 02:16:30,8.45656461929316e-09
2024-01-01 02:16:31,1.2077750891752042e-08
2024-01-01 02:16:32,1.1058699736213539e-08
2024-01-01 02:16:33,9.806405398137626e-09
2024-01-01 02:16:34,1.1819121976677643e-08
2024-01-01 02:16:35,6.6799446970476e-09
2024-01-01 02:16:36,1.059231473759797e-08
2024-01-01 02:16:37,8.923464670796915e-09
2024-01-01 02:16:38,1.0436459110735123e-08
2024-01-01 02:16:39,1.2596066913492597e-08
2024-01-01 02:16:40,1.0203975884598134e-08
2024-01-01 02:16:41,5.812615747750778e-09
2024-01-01 02:16:42,9.607081986170036e-09
2024-01-01 02:16:43,9.604092164432937e-09
2024-01-01 02:16:44,1.028214887244358e-08
2024-01-01 02:16:45,7.745634179396003e-09
2024-01-01 02:16:46,8.053137370152209e-09
2024-01-01 02:16:47,1.0100495505993875e-08
2024-01-01 02:16:48,1.1315058133551648e-08
2024-01-01 02:16:49,9.85536106272698e-09
2024-01-01 02:16:50,7.203783259589428e-09
2024-01-01 02:16:51,1.2315674426157368e-08
2024-01-01 02:16:52,5.71299722631335e-09
2024-01-01 02:16:53,1.2972222399686361e-08
2024-01-01 02:16:54,8.378540618527852e-09
2024-01-01 02:16:55,1.0509910562305074e-08
2024-01-01 02:16:56,1.2356121208066218e-08
2024-01-01 02:16:57,6.791014140774505e-09
2024-01-01 02:16:58,1.0594194115514812e-08
2024-01-01 02:16:59,1.2180039895667193e-08
2024-01-01 02:17:00,1.3000982447653444e-08
2024-01-01 02:17:01,1.1525233337838448e-08
2024-01-01 02:17:02,1.0223458509553973e-08
2024-01-01 02:17:03,1.0844521536244207e-08
2024-01-01 02:17:04,1.0678673612056612e-08
2024-01-01 02:17:05,9.509225522680692e-09
2024-01-01 02:17:06,1.3069172013478476e-08
2024-01-01 02:17:07,1.207531514045038e-08
2024-01-01 02:17:08,9.586546951433675e-09
2024-01-01 02:17:09,1.0973647783497922e-08
2024-01-01 02:17:10,1.070586300992943e-08
2024-01-01 02:17:11,1.2132071243709208e-08
2024-01-01 02:17:12,8.95509017969393e-09
2024-01-01 02:17:13,1.0058451659812257e-08
2024-01-01 02:17:14,9.542932619656549e-09
2024-01-01 02:17:15,1.1789718306454672e-08
2024-01-01 02:17:16,1.1823501794854866e-08
2024-01-01 02:17:17,1.0862493926032254e-08
2024-01-01 02:17:18,9.357598443814926e-09
2024-01-01 02:17:19,1.1269225224060914e-08
2024-01-01 02:17:20,9.512430056993807e-09
2024-01-01 02:17:21,8.624692113099903e-09
2024-01-01 02:17:22,1.2616251335495027e-08
2024-01-01 02:17:23,1.3461081260501378e-08
2024-01-01 02:17:24,6.05615590426822e-09
2024-01-01 02:17:25,9.23614510909429e-09
2024-01-01 02:17:26,1.1645295254030992e-08
2024-01-01 02:17:27,8.802242159077709e-09
2024-01-01 02:17:28,1.227152569128161e-08
2024-01-01 02:17:29,7.982876672032322e-09
2024-01-01 02:17:30,1.0129829394169482e-08
2024-01-01 02:17:31,1.164478921082583e-08
2024-01-01 02:17:32,9.330032138397747e-09
2024-01-01 02:17:33,1.128791550765216e-08
2024-01-01 02:17:34,1.0803530561131913e-08
2024-01-01 02:17:35,8.088471156462325e-09
2024-01-01 02:17:36,1.0558875255898408e-08
2024-01-01 02:17:37,1.0208784261537901e-08
2024-01-01 02:17:38,1.043031737304794e-08
2024-01-01 02:17:39,7.60702624633086e-09
2024-01-01 02:17:40,1.1142905355853264e-08
2024-01-01 02:17:41,9.217655201785868e-09
2024-01-01 02:17:42,1.1675776882085892e-08
2024-01-01 02:17:43,9.798240103829724e-09
2024-01-01 02:17:44,1.112542823933237e-08
2024-01-01 02:17:45,9.917647920096385e-09
2024-01-01 02:17:46,8.24513717017495e-09
2024-01-01 02:17:47,1.146303115805584e-08
2024-01-01 02:17:48,9.489146972163493e-09
2024-01-01 02:17:49,1.1368826459972585e-08
2024-01-01 02:17:50,9.439720898067183e-09
2024-01-01 02:17:51,5.938361671458319e-09
2024-01-01 02:17:52,9.816589324184767e-09
2024-01-01 02:17:53,9.415072519620652e-09
2024-01-01 02:17:54,1.0650635488988142e-08
2024-01-01 02:17:55,9.358361863282533e-09
2024-01-01 02:17:56,8.376433804039954e-09
2024-01-01 02:17:57,1.155355500165781e-08
2024-01-01 02:17:58,9.633520764933642e-09
2024-01-01 02:17:59,9.6383321789623e-09
2024-01-01 02:18:00,1.059620582750691e-08
2024-01-01 02:18:01,1.0398657995950821e-08
2024-01-01 02:18:02,1.0428979863545251e-08
2024-01-01 02:18:03,1.0926820509980336e-08
2024-01-01 02:18:04,1.1193356970769182e-08
2024-01-01 02:18:05,1.0512227716221357e-08
2024-01-01 02:18:06,1.226561883447097e-08
2024-01-01 02:18:07,7.816579760285447e-09
2024-01-01 02:18:08,1.246334141554849e-08
2024-01-01 02:18:09,1.0327886441261772e-08
2024-01-01 02:18:10,5.67148300401156e-09
2024-01-01 02:18:11,1.0449851861457303e-08
2024-01-01 02:18:12,9.00621059194723e-09
2024-01-01 02:18:13,1.0932992228130831e-08
2024-01-01 02:18:14,1.5319205656754333e-08
2024-01-01 02:18:15,1.0122248083089943e-08
2024-01-01 02:18:16,1.2408594551840083e-08
2024-01-01 02:18:17,1.1361835564421306e-08
2024-01-01 02:18:18,1.0826314815284175e-08
2024-01-01 02:18:19,1.110877909529478e-08
2024-01-01 02:18:20,1.1306665502341637e-08
2024-01-01 02:18:21,1.1566343941154857e-08
2024-01-01 02:18:22,9.931949001710444e-09
2024-01-01 02:18:23,9.68329234353436e-09
2024-01-01 02:18:24,8.719883615772032e-09
2024-01-01 02:18:25,1.2670143973398224e-08
2024-01-01 02:18:26,8.38157468105448e-09
2024-01-01 02:18:27,9.411456494698119e-09
2024-01-01 02:18:28,9.997909637599987e-09
2024-01-01 02:18:29,8.691702687394587e-09
2024-01-01 02:18:30,9.27018440849055e-09
2024-01-01 02:18:31,7.352673631134564e-09
2024-01-01 02:18:32,5.061183362003016e-09
2024-01-01 02:18:33,1.0011583087752203e-08
2024-01-01 02:18:34,7.155428494023965e-09
2024-01-01 02:18:35,1.2646083212825435e-08
2024-01-01 02:18:36,8.155391789766014e-09
2024-01-01 02:18:37,1.1344004176635998e-08
2024-01-01 02:18:38,1.1463616910670274e-08
2024-01-01 02:18:39,8.458585568880784e-09
2024-01-01 02:18:40,8.81661329499511e-09
2024-01-01 02:18:41,1.020078987010951e-08
2024-01-01 02:18:42,9.030656706685422e-09
2024-01-01 02:18:43,1.0917672288811875e-08
2024-01-01 02:18:44,1.0803318322786513e-08
2024-01-01 02:18:45,8.021671469814237e-09
2024-01-01 02:18:46,1.1399921191129994e-08
2024-01-01 02:18:47,1.0529769308157106e-08
2024-01-01 02:18:48,9.315055457083425e-09
2024-01-01 02:18:49,9.097411526821254e-09
2024-01-01 02:18:50,1.0479228497916804e-08
2024-01-01 02:18:51,1.3081597784381712e-08
2024-01-01 02:18:52,1.1688402902554072e-08
2024-01-01 02:18:53,9.75603211265264e-09
2024-01-01 02:18:54,1.1777756794629713e-08
2024-01-01 02:18:55,6.919349387272712e-09
2024-01-01 02:18:56,1.1350291786098005e-08
2024-01-01 02:18:57,1.0135505474866258e-08
2024-01-01 02:18:58,1.3086125496903629e-08
2024-01-01 02:18:59,1.0411758563412246e-08
2024-01-01 02:19:00,9.834796818450498e-09
2024-01-01 02:19:01,7.823063657704337e-09
2024-01-01 02:19:02,9.782705631879362e-09
2024-01-01 02:19:03,8.997248442888998e-09
2024-01-01 02:19:04,6.361827695194161e-09
2024-01-01 02:19:05,1.0424141525513875e-08
2024-01-01 02:19:06,1.038543160323779e-08
2024-01-01 02:19:07,9.50254870240529e-09
2024-01-01 02:19:08,5.136299639387568e-09
2024-01-01 02:19:09,1.1233229799679075e-08
2024-01-01 02:19:10,1.1134301161963285e-08
2024-01-01 02:19:11,7.144966916068091e-09
2024-01-01 02:19:12,1.0431320152461638e-08
2024-01-01 02:19:13,1.3730635405944992e-08
2024-01-01 02:19:14,9.045934547623353e-09
2024-01-01 02:19:15,1.1658012817295605e-08
2024-01-01 02:19:16,8.123472725750658e-09
2024-01-01 02:19:17,1.1346677901111693e-08
2024-01-01 02:19:18,7.680148335251406e-09
2024-01-01 02:19:19,1.0501142706014713e-08
2024-01-01 02:19:20,1.027740970310954e-08
2024-01-01 02:19:21,1.077681192679811e-08
2024-01-01 02:19:22,1.2001713018276814e-08
2024-01-01 02:19:23,8.320253643509034e-09
2024-01-01 02:19:24,7.915408229106313e-09
2024-01-01 02:19:25,8.181717742019795e-09
2024-01-01 02:19:26,1.1252107946402806e-08
2024-01-01 02:19:27,1.0283068510643234e-08
2024-01-01 02:19:28,8.742852195172394e-09
2024-01-01 02:19:29,7.170890245900353e-09
2024-01-01 02:19:30,1.0951778351974817e-08
2024-01-01 02:19:31,1.4087938047827539e-08
2024-01-01 02:19:32,1.082073620984073e-08
2024-01-01 02:19:33,9.309646456890915e-09
2024-01-01 02:19:34,1.0066046046564259e-08
2024-01-01 02:19:35,9.025582025974843e-09
2024-01-01 02:19:36,1.079559674367277e-08
2024-01-01 02:19:37,1.0805378369427285e-08
2024-01-01 02:19:38,8.014352582486761e-09
2024-01-01 02:19:39,1.1732591092113647e-08
2024-01-01 02:19:40,1.0570838266788952e-08
2024-01-01 02:19:41,1.1134796685848567e-08
2024-01-01 02:19:42,1.1388349145493196e-08
2024-01-01 02:19:43,9.374788195988472e-09
2024-01-01 02:19:44,5.100220484710435e-09
2024-01-01 02:19:45,1.2089734248316337e-08
2024-01-01 02:19:46,1.1059909006799491e-08
2024-01-01 02:19:47,9.033069286611661e-09
2024-01-01 02:19:48,9.106881488608142e-09
2024-01-01 02:19:49,9.760464175949572e-09
2024-01-01 02:19:50,7.836250739610843e-09
2024-01-01 02:19:51,7.153924293412107e-09
2024-01-01 02:19:52,1.0567540882368971e-08
2024-01-01 02:19:53,7.669451403573012e-09
2024-01-01 02:19:54,1.0937528161082976e-08
2024-01-01 02:19:55,9.10306150929744e-09
2024-01-01 02:19:56,1.305091898829685e-08
2024-01-01 02:19:57,1.0859113662938296e-08
2024-01-01 02:19:58,1.1590141274872991e-08
2024-01-01 02:19:59,1.1475839634940208e-08
2024-01-01 02:20:00,8.321983425006399e-09
2024-01-01 02:20:01,1.1494859974491293e-08
2024-01-01 02:20:02,8.267033776225361e-09
2024-01-01 02:20:03,7.294016023608964e-09
2024-01-01 02:20:04,1.1775034056953966e-08
2024-01-01 02:20:05,7.993348653146784e-09
2024-01-01 02:20:06,1.0087105694343215e-08
2024-01-01 02:20:07,7.45367026830079e-09
2024-01-01 02:20:08,8.48565678055915e-09
2024-01-01 02:20:09,1.0365517592647286e-08
2024-01-01 02:20:10,1.3565512977486904e-08
2024-01-01 02:20:11,7.501065039553401e-09
2024-01-01 02:20:12,9.177896579032662e-09
2024-01-01 02:20:13,1.0083569646626592e-08
2024-01-01 02:20:14,9.58066622836407e-09
2024-01-01 02:20:15,1.1895918635741415e-08
2024-01-01 02:20:16,8.770994541107827e-09
2024-01-01 02:20:17,1.094791376906387e-08
2024-01-01 02:20:18,9.319827030040802e-09
2024-01-01 02:20:19,1.0906679538247564e-08
2024-01-01 02:20:20,6.463417317710423e-09
2024-01-01 02:20:21,8.943005830194794e-09
2024-01-01 02:20:22,1.1785954117870718e-08
2024-01-01 02:20:23,7.786447949671507e-09
2024-01-01 02:20:24,1.1537543691701996e-08
2024-01-01 02:20:25,9.489588518725705e-09
2024-01-01 02:20:26,9.382592888550318e-09
2024-01-01 02:20:27,1.1246358497359196e-08
2024-01-01 02:20:28,1.241821826385428e-08
2024-01-01 02:20:29,1.2849971266752066e-08
2024-01-01 02:20:30,1.0690468248398197e-08
2024-01-01 02:20:31,1.3712095773682519e-08
2024-01-01 02:20:32,7.642406557723656e-09
2024-01-01 02:20:33,7.871815616281638e-09
2024-01-01 02:20:34,8.382231211829068e-09
2024-01-01 02:20:35,1.4069865091945797e-08
2024-01-01 02:20:36,6.857627575763399e-09
2024-01-01 02:20:37,9.215277934707886e-09
2024-01-01 02:20:38,1.1785587709997159e-08
2024-01-01 02:20:39,7.606287945614959e-09
2024-01-01 02:20:40,1.1788947362383495e-08
2024-01-01 02:20:41,1.323672677054371e-08
2024-01-01 02:20:42,1.3521534216471688e-08
2024-01-01 02:20:43,9.18016551325244e-09
2024-01-01 02:20:44,7.623358034888963e-09
2024-01-01 02:20:45,1.2652156816767801e-08
2024-01-01 02:20:46,1.2899870143282138e-08
2024-01-01 02:20:47,1.0846489315495227e-08
2024-01-01 02:20:48,1.1797916065728626e-08
2024-01-01 02:20:49,1.3608647896914383e-08
2024-01-01 02:20:50,7.622793073176551e-09
2024-01-01 02:20:51,7.331134460514176e-09
2024-01-01 02:20:52,9.590526938470664e-09
2024-01-01 02:20:53,9.90794310749167e-09
2024-01-01 02:20:54,9.895381428405885e-09
2024-01-01 02:20:55,1.1787753203254253e-08
2024-01-01 02:20:56,9.734637600772879e-09
2024-01-01 02:20:57,6.771988345862768e-09
2024-01-01 02:20:58,1.3403515036413344e-08
2024-01-01 02:20:59,1.2413965087544468e-08
2024-01-01 02:21:00,7.812906828531933e-09
2024-01-01 02:21:01,1.0317208788642143e-08
2024-01-01 02:21:02,9.979483009882037e-09
2024-01-01 02:21:03,8.036395765007749e-09
2024-01-01 02:21:04,8.658071739399847e-09
2024-01-01 02:21:05,1.3533923861497455e-08
2024-01-01 02:21:06,9.700852534186057e-09
2024-01-01 02:21:07,1.2079680668853347e-08
2024-01-01 02:21:08,8.151780922687717e-09
2024-01-01 02:21:09,7.83719947333872e-09
2024-01-01 02:21:10,8.405099565004222e-09
2024-01-01 02:21:11,7.888297598391484e-09
2024-01-01 02:21:12,8.566119987179214e-09
2024-01-01 02:21:13,9.408804434502872e-09
2024-01-01 02:21:14,1.263815190964682e-08
2024-01-01 02:21:15,1.1290354775829717e-08
2024-01-01 02:21:16,8.544942274548875e-09
2024-01-01 02:21:17,1.0774333744099228e-08
2024-01-01 02:21:18,1.1569621025459761e-08
2024-01-01 02:21:19,1.12290764353244e-08
2024-01-01 02:21:20,1.2567097383863216e-08
2024-01-01 02:21:21,1.2526187269376972e-08
2024-01-01 02:21:22,1.2803825756681363e-08
2024-01-01 02:21:23,4.9584389694016484e-09
2024-01-01 02:21:24,1.0242025526414128e-08
2024-01-01 02:21:25,9.434642252341158e-09
2024-01-01 02:21:26,1.3290107968591108e-08
